id Note1 Note2 num All.SIDM00146_CPID1310_p-value All.SIDM00146_CPID1310_fdr All.SIDM00146_CPID1310_goodsgrna All.SIDM00146_CPID1310_lfc All.SIDM00146_CPID1313_p-value All.SIDM00146_CPID1313_fdr All.SIDM00146_CPID1313_goodsgrna All.SIDM00146_CPID1313_lfc All.SIDM00146_CPID1316_p-value All.SIDM00146_CPID1316_fdr All.SIDM00146_CPID1316_goodsgrna All.SIDM00146_CPID1316_lfc
ERBB3~AKT1 LibraryCombinations LibraryCombinations 4 0.78953 1.0 2 -0.35535 0.93825 1.0 0 -0.071125 0.65375 1.0 1 -0.23803
ERBB3~AR LibraryCombinations LibraryCombinations 4 0.92568 1.0 1 -0.19683 0.72784 1.0 1 -0.24318 0.92969 1.0 1 -0.13226
ERBB3~ARID1A LibraryCombinations LibraryCombinations 4 0.50872 1.0 2 -0.65694 0.74643 1.0 1 -0.40271 0.84683 1.0 1 -0.30117
ERBB3~ARID1B LibraryCombinations LibraryCombinations 4 0.87106 1.0 1 -0.19761 0.86558 1.0 1 -0.29361 0.9575 1.0 0 -0.065855
ERBB3~ATM LibraryCombinations LibraryCombinations 4 0.79017 1.0 1 -0.43573 0.93128 1.0 1 -0.087368 0.31404 1.0 0 0.051966
ERBB3~ATR LibraryCombinations LibraryCombinations 4 0.017784 0.178659 4 -1.0908 9.4867e-05 0.007405 4 -1.4509 0.011062 0.142334 4 -1.0439
ERBB3~BARD1 LibraryCombinations LibraryCombinations 4 0.35212 0.961868 3 -0.62087 0.82208 1.0 1 -0.33202 0.59356 1.0 2 -0.36586
ERBB3~BCL2 LibraryCombinations LibraryCombinations 4 0.87697 1.0 1 -0.086612 0.17449 1.0 0 0.055652 0.88538 1.0 1 -0.038186
ERBB3~BCL2L1 LibraryCombinations LibraryCombinations 4 0.41237 1.0 3 -0.56564 0.79277 1.0 2 -0.28548 0.62916 1.0 2 -0.43887
ERBB3~BRCA1 LibraryCombinations LibraryCombinations 4 0.17294 0.594491 4 -0.70718 0.63382 1.0 2 -0.51754 0.47476 1.0 3 -0.54683
ERBB3~BRCA2 LibraryCombinations LibraryCombinations 4 0.092246 0.422766 4 -1.0575 0.48776 1.0 3 -0.67579 0.38767 1.0 3 -0.77098
ERBB3~BRD4 LibraryCombinations LibraryCombinations 4 0.099627 0.440945 4 -0.86107 0.077378 0.387644 4 -0.95709 0.076514 0.386773 4 -0.92054
ERBB3~CDK12 LibraryCombinations LibraryCombinations 4 0.41716 1.0 3 -0.78523 0.25713 0.789186 3 -0.89195 0.1286 0.510726 4 -0.98469
ERBB3~CDK4 LibraryCombinations LibraryCombinations 4 0.24763 0.770199 3 -0.75857 0.158 0.564824 4 -0.80299 0.29553 0.868102 3 -0.76303
ERBB3~CDK6 LibraryCombinations LibraryCombinations 4 0.30008 0.877425 3 -0.83994 0.099451 0.442167 4 -0.85294 0.17849 0.608694 3 -0.91737
ERBB3~CDK7 LibraryCombinations LibraryCombinations 4 0.017505 0.177824 4 -1.4158 0.0042066 0.089125 4 -1.4274 0.036336 0.261365 4 -1.1191
ERBB3~CHEK1 LibraryCombinations LibraryCombinations 4 2.3392e-06 0.000469 4 -1.9705 0.00012034 0.008682 4 -1.704 0.00036153 0.018815 4 -1.5085
ERBB3~CHEK2 LibraryCombinations LibraryCombinations 4 0.71957 1.0 1 -0.34463 0.96048 1.0 0 -0.12157 0.92277 1.0 1 -0.077717
ERBB3~CYLC2 LibrarySingletons LibrarySingletons 4 0.91045 1.0 1 -0.20651 0.90986 1.0 1 -0.15209 0.83061 1.0 1 -0.10273
ERBB3~DNMT1 LibraryCombinations LibraryCombinations 4 0.24933 0.774205 3 -0.84986 0.17096 0.588294 4 -0.75228 0.16978 0.590849 4 -0.5765
ERBB3~DNMT3B LibraryCombinations LibraryCombinations 4 0.84233 1.0 1 -0.31742 0.58884 1.0 2 -0.47566 0.82512 1.0 1 -0.39744
ERBB3~EZH2 LibraryCombinations LibraryCombinations 4 0.92115 1.0 1 -0.13384 0.98543 1.0 0 -0.056445 0.2638 1.0 0 0.22261
ERBB3~FGFR1 LibraryCombinations LibraryCombinations 4 0.95213 1.0 0 -0.097554 0.20368 1.0 0 0.038289 0.14777 1.0 1 0.077006
ERBB3~FGFR2 LibraryCombinations LibraryCombinations 4 0.62795 1.0 1 -0.2457 0.93117 1.0 1 -0.27194 0.71529 1.0 1 -0.10976
ERBB3~GALR1 LibrarySingletons LibrarySingletons 4 0.37929 1.0 2 -0.63523 0.26965 0.813491 2 -0.56035 0.79949 1.0 1 -0.24581
ERBB3~GLS LibraryCombinations LibraryCombinations 4 0.21927 0.705372 3 -0.75179 0.66471 1.0 2 -0.59537 0.38517 1.0 3 -0.54085
ERBB3~KMT2D LibraryCombinations LibraryCombinations 4 0.44139 1.0 3 -0.6626 0.38985 1.0 3 -0.67152 0.72346 1.0 2 -0.56165
ERBB3~MCL1 LibraryCombinations LibraryCombinations 4 0.1451 0.538751 3 -0.62773 0.34264 0.944105 3 -0.50272 0.41965 1.0 2 -0.41463
ERBB3~MTOR LibraryCombinations LibraryCombinations 4 0.046998 0.294198 4 -0.82605 0.23551 0.742936 3 -0.92148 0.06086 0.341382 4 -0.7451
ERBB3~MYC LibraryCombinations LibraryCombinations 4 0.00011098 0.007496 4 -1.2424 0.0086745 0.128578 4 -1.2452 0.00019415 0.011968 4 -1.5521
ERBB3~PARP1 LibraryCombinations LibraryCombinations 4 0.023056 0.504183 1 0.021772 0.017474 0.416219 1 0.075922 0.013956 0.370622 1 0.20485
ERBB3~PIK3CA LibraryCombinations LibraryCombinations 4 0.34637 0.955314 3 -0.54483 0.86035 1.0 1 -0.18299 0.94795 1.0 0 -0.29234
ERBB3~PIK3CB LibraryCombinations LibraryCombinations 4 0.34293 0.950733 3 -0.61441 0.67709 1.0 1 -0.39109 0.50251 1.0 3 -0.53716
ERBB3~PRMT1 LibraryCombinations LibraryCombinations 4 0.003036 0.067634 4 -1.5452 0.03012 0.241248 4 -1.2831 0.0094001 0.132758 4 -1.4419
ERBB3~PRMT5 LibraryCombinations LibraryCombinations 4 0.0050825 0.091748 4 -1.2985 0.034142 0.258135 4 -1.0469 0.04791 0.300477 4 -0.93349
ERBB3~PTPN11 LibraryCombinations LibraryCombinations 4 0.45156 1.0 3 -0.62591 0.46418 1.0 3 -0.48252 0.38727 1.0 3 -0.64083
ERBB3~RAD21 LibraryCombinations LibraryCombinations 4 0.0044312 0.08474 4 -1.5115 0.046754 0.299484 4 -1.3371 0.40881 1.0 3 -0.79019
ERBB3~RAD51 LibraryCombinations LibraryCombinations 4 0.038303 0.264909 4 -1.2255 0.021583 0.205234 4 -1.0694 0.080299 0.39785 4 -1.0956
ERBB3~RAF1 LibraryCombinations LibraryCombinations 4 0.5568 1.0 2 -0.54158 0.75765 1.0 2 -0.45146 0.91246 1.0 1 -0.40341
ERBB3~TAZ LibraryCombinations LibraryCombinations 4 0.7844 1.0 1 -0.31532 0.74275 1.0 1 -0.28245 0.76374 1.0 2 -0.27083
ERBB3~WEE1 LibraryCombinations LibraryCombinations 4 0.34819 0.957811 2 -0.72549 0.62103 1.0 2 -0.34424 0.70163 1.0 2 -0.3743
ERBB3~YAP1 LibraryCombinations LibraryCombinations 4 0.77484 1.0 2 -0.17265 0.807 1.0 2 -0.35339 0.81776 1.0 1 -0.11234
ERBB4~ADAD1 LibrarySingletons LibrarySingletons 4 0.98414 1.0 0 -0.014889 0.47911 1.0 0 0.029329 0.85254 1.0 1 -0.23012
ERBB4~AKT1 LibraryCombinations LibraryCombinations 4 0.79568 1.0 1 -0.27061 0.90523 1.0 1 -0.13486 0.82142 1.0 1 -0.11971
ERBB4~AR LibraryCombinations LibraryCombinations 4 0.95885 1.0 0 -0.0086313 0.96507 1.0 0 -0.15082 0.87499 1.0 1 -0.21152
ERBB4~ARID1A LibraryCombinations LibraryCombinations 4 0.94463 1.0 0 -0.22378 0.93453 1.0 1 -0.27615 0.95273 1.0 0 -0.24669
ERBB4~ARID1B LibraryCombinations LibraryCombinations 4 0.18361 1.0 0 0.093912 0.21218 1.0 0 0.17059 0.31683 1.0 0 0.099049
ERBB4~ATM LibraryCombinations LibraryCombinations 4 0.3872 1.0 0 0.015024 0.92614 1.0 1 -0.213 0.98431 1.0 0 -0.096857
ERBB4~ATR LibraryCombinations LibraryCombinations 4 0.014344 0.159487 4 -1.343 0.11542 0.47665 3 -0.99395 0.044067 0.289828 4 -1.0658
ERBB4~BARD1 LibraryCombinations LibraryCombinations 4 0.90344 1.0 1 -0.28596 0.93348 1.0 1 -0.24271 0.9765 1.0 0 -0.10354
ERBB4~BCL2 LibraryCombinations LibraryCombinations 4 0.23935 1.0 0 0.021096 0.19182 1.0 0 0.14628 0.11968 1.0 1 0.20861
ERBB4~BCL2L1 LibraryCombinations LibraryCombinations 4 0.84216 1.0 1 -0.28164 0.68681 1.0 1 -0.47043 0.92324 1.0 1 -0.30365
ERBB4~BRCA1 LibraryCombinations LibraryCombinations 4 0.91698 1.0 1 -0.25712 0.44589 1.0 3 -0.66341 0.67551 1.0 2 -0.51075
ERBB4~BRCA2 LibraryCombinations LibraryCombinations 4 0.78976 1.0 2 -0.37185 0.16063 0.569523 4 -0.65559 0.57743 1.0 2 -0.5731
ERBB4~BRD4 LibraryCombinations LibraryCombinations 4 0.47831 1.0 3 -0.51029 0.29174 0.855561 3 -0.71587 0.080633 0.398603 4 -0.6797
ERBB4~CDK12 LibraryCombinations LibraryCombinations 4 0.29848 0.87552 2 -0.78414 0.51953 1.0 3 -0.67746 0.14238 0.541196 4 -1.0317
ERBB4~CDK4 LibraryCombinations LibraryCombinations 4 0.54446 1.0 2 -0.49294 0.39787 1.0 3 -0.60083 0.57979 1.0 2 -0.56401
ERBB4~CDK6 LibraryCombinations LibraryCombinations 4 0.035188 0.252815 3 -0.76226 0.081426 0.397162 3 -0.85474 0.10983 0.472665 2 -0.70638
ERBB4~CDK7 LibraryCombinations LibraryCombinations 4 0.00039532 0.019014 4 -1.5983 0.002589 0.067274 4 -1.6676 0.0014895 0.046434 4 -1.6351
ERBB4~CHEK1 LibraryCombinations LibraryCombinations 4 0.43953 1.0 3 -0.68058 0.15719 0.562928 4 -0.9538 0.012037 0.148409 4 -1.3826
ERBB4~CHEK2 LibraryCombinations LibraryCombinations 4 0.96296 1.0 0 -0.11949 0.97344 1.0 0 -0.046942 0.92795 1.0 1 -0.081938
ERBB4~CYLC2 LibrarySingletons LibrarySingletons 4 0.97989 1.0 0 -0.036471 0.93499 1.0 1 -0.13595 0.97487 1.0 0 -0.091704
ERBB4~DNMT1 LibraryCombinations LibraryCombinations 4 0.17211 0.59303 3 -0.78376 0.078404 0.390626 3 -0.86487 0.22622 0.72527 3 -0.63687
ERBB4~DNMT3B LibraryCombinations LibraryCombinations 4 0.88646 1.0 1 -0.29033 0.86894 1.0 1 -0.33322 0.74194 1.0 2 -0.39478
ERBB4~EZH2 LibraryCombinations LibraryCombinations 4 0.26768 1.0 0 0.0064521 0.010061 0.330411 2 0.36701 0.14907 1.0 1 0.26723
ERBB4~FGFR1 LibraryCombinations LibraryCombinations 4 0.39617 1.0 0 0.10651 0.38124 1.0 0 0.026208 0.16424 1.0 1 0.26851
ERBB4~FGFR2 LibraryCombinations LibraryCombinations 4 0.98634 1.0 0 -0.0038605 0.12439 1.0 1 0.14658 0.016402 0.400514 2 0.085973
ERBB4~GALR1 LibrarySingletons LibrarySingletons 4 0.59691 1.0 2 -0.26739 0.74832 1.0 2 -0.19793 0.82394 1.0 1 -0.12278
ERBB4~GLS LibraryCombinations LibraryCombinations 4 0.70462 1.0 2 -0.33603 0.32674 0.917222 3 -0.62706 0.4642 1.0 3 -0.51951
ERBB4~KMT2D LibraryCombinations LibraryCombinations 4 0.48915 1.0 3 -0.51933 0.77279 1.0 2 -0.51625 0.72113 1.0 2 -0.52601
ERBB4~MCL1 LibraryCombinations LibraryCombinations 4 0.78715 1.0 2 -0.11237 0.62289 1.0 1 -0.079951 0.65008 1.0 1 -0.24342
ERBB4~MTOR LibraryCombinations LibraryCombinations 4 0.12269 0.49214 4 -0.75622 0.048901 0.305743 4 -0.9825 0.28669 0.84925 3 -0.79007
ERBB4~MYC LibraryCombinations LibraryCombinations 4 0.040158 0.270565 4 -1.1237 0.019719 0.195709 4 -0.95748 0.016328 0.173375 4 -1.1414
ERBB4~PARP1 LibraryCombinations LibraryCombinations 4 0.016893 0.424482 2 0.19413 0.01527 0.387954 2 0.34544 0.0025572 0.137593 2 0.34616
ERBB4~PIK3CA LibraryCombinations LibraryCombinations 4 0.98993 1.0 0 -0.014348 0.96823 1.0 0 -0.1244 0.7675 1.0 2 -0.47588
ERBB4~PIK3CB LibraryCombinations LibraryCombinations 4 0.069383 0.363457 4 -0.7325 0.53253 1.0 3 -0.56775 0.17419 0.598139 4 -0.69774
ERBB4~PRMT1 LibraryCombinations LibraryCombinations 4 0.00016296 0.010244 3 -1.4988 0.017153 0.181102 3 -1.2892 0.0010659 0.038801 4 -1.7141
ERBB4~PRMT5 LibraryCombinations LibraryCombinations 4 0.049229 0.302178 4 -0.97023 0.060158 0.33877 4 -0.92446 0.0057016 0.102163 4 -1.2166
ERBB4~PTPN11 LibraryCombinations LibraryCombinations 4 0.79369 1.0 2 -0.44303 0.48598 1.0 3 -0.50247 0.89888 1.0 1 -0.29588
ERBB4~RAD21 LibraryCombinations LibraryCombinations 4 0.020943 0.192603 4 -1.2164 0.13529 0.522228 4 -1.0254 0.060001 0.338882 3 -1.1437
ERBB4~RAD51 LibraryCombinations LibraryCombinations 4 0.076753 0.381599 4 -0.81295 0.089602 0.419842 3 -0.92847 0.014289 0.161906 4 -1.1423
ERBB4~RAF1 LibraryCombinations LibraryCombinations 4 0.93417 1.0 1 -0.22425 0.7126 1.0 2 -0.46179 0.73569 1.0 1 -0.38907
ERBB4~TAZ LibraryCombinations LibraryCombinations 4 0.86037 1.0 1 -0.27561 0.93522 1.0 1 -0.2654 0.86698 1.0 1 -0.1355
ERBB4~WEE1 LibraryCombinations LibraryCombinations 4 0.6073 1.0 2 -0.20182 0.50586 1.0 2 -0.30442 0.5057 1.0 1 -0.28994
ERBB4~YAP1 LibraryCombinations LibraryCombinations 4 0.3927 1.0 0 0.09209 0.93572 1.0 1 -0.13377 0.97545 1.0 0 -0.17458
ERCC2~ADAD1 LibrarySingletons LibrarySingletons 4 0.67805 1.0 2 -0.59483 0.48109 1.0 3 -0.70881 0.073239 0.378045 2 -0.8896
ERCC2~AKT1 LibraryCombinations LibraryCombinations 4 0.12377 0.494309 3 -0.90775 0.31137 0.891423 3 -0.81935 0.063698 0.350654 3 -0.99479
ERCC2~AR LibraryCombinations LibraryCombinations 4 0.18546 0.6251 3 -0.84829 0.14896 0.548568 3 -0.70787 0.25696 0.79058 3 -0.81369
ERCC2~ARID1A LibraryCombinations LibraryCombinations 4 0.12618 0.499869 3 -0.94626 0.005763 0.105444 4 -1.2506 0.077146 0.388652 4 -1.1084
ERCC2~ARID1B LibraryCombinations LibraryCombinations 4 0.23971 0.751563 3 -0.79403 0.17244 0.590618 4 -0.7259 0.70267 1.0 2 -0.51579
ERCC2~ATM LibraryCombinations LibraryCombinations 4 0.83527 1.0 1 -0.49027 0.52729 1.0 3 -0.53064 0.54183 1.0 2 -0.71583
ERCC2~ATR LibraryCombinations LibraryCombinations 4 0.010639 0.136489 4 -1.5204 0.041072 0.281911 4 -1.1888 0.012306 0.149199 4 -1.3511
ERCC2~BARD1 LibraryCombinations LibraryCombinations 4 0.32953 0.929723 2 -0.69413 0.30391 0.878266 3 -0.80648 0.58468 1.0 2 -0.67782
ERCC2~BCL2 LibraryCombinations LibraryCombinations 4 0.75804 1.0 2 -0.41686 0.68057 1.0 2 -0.40233 0.24677 0.771044 2 -0.61825
ERCC2~BCL2L1 LibraryCombinations LibraryCombinations 4 0.28073 0.841781 2 -0.63878 0.51174 1.0 2 -0.65166 0.075219 0.383935 2 -0.8638
ERCC2~BRCA1 LibraryCombinations LibraryCombinations 4 0.30887 0.89339 3 -0.8787 0.5269 1.0 2 -0.67662 0.32881 0.925217 3 -0.77766
ERCC2~BRCA2 LibraryCombinations LibraryCombinations 4 0.046495 0.292274 4 -1.1217 0.035858 0.262822 4 -1.1208 0.09301 0.4318 4 -0.91505
ERCC2~BRD4 LibraryCombinations LibraryCombinations 4 0.026311 0.21877 4 -0.93398 0.04182 0.284174 4 -1.1134 0.023287 0.206393 3 -1.1209
ERCC2~CDK12 LibraryCombinations LibraryCombinations 4 0.11861 0.482156 3 -1.103 0.079462 0.39302 3 -1.0487 0.032888 0.247531 3 -1.2603
ERCC2~CDK4 LibraryCombinations LibraryCombinations 4 0.12882 0.505447 4 -0.91113 0.078915 0.392192 4 -1.1092 0.092678 0.431178 4 -1.0243
ERCC2~CDK6 LibraryCombinations LibraryCombinations 4 0.031877 0.241393 4 -1.3259 0.11403 0.473013 3 -0.97123 0.089521 0.423164 4 -1.1102
ERCC2~CDK7 LibraryCombinations LibraryCombinations 4 0.04719 0.294677 3 -1.1126 0.00060117 0.027263 4 -1.6238 0.025678 0.216893 4 -1.3112
ERCC2~CHEK1 LibraryCombinations LibraryCombinations 4 0.0025281 0.060267 4 -1.354 0.0066222 0.112519 4 -1.4909 0.0045409 0.091222 4 -1.4738
ERCC2~CHEK2 LibraryCombinations LibraryCombinations 4 0.49821 1.0 2 -0.63676 0.39452 1.0 2 -0.76824 0.21274 0.69447 3 -0.92026
ERCC2~CYLC2 LibrarySingletons LibrarySingletons 4 0.51223 1.0 3 -0.56828 0.43852 1.0 2 -0.56958 0.27796 0.83286 2 -0.7522
ERCC2~DNMT1 LibraryCombinations LibraryCombinations 4 0.20691 0.677909 3 -0.74024 0.29209 0.856188 3 -0.83815 0.1017 0.454216 4 -1.0443
ERCC2~DNMT3B LibraryCombinations LibraryCombinations 4 0.27447 0.827675 2 -0.69802 0.096339 0.434265 2 -0.82927 0.26743 0.812537 2 -0.7498
ERCC2~EZH2 LibraryCombinations LibraryCombinations 4 0.30749 0.89093 3 -0.63361 0.78301 1.0 2 -0.40788 0.79658 1.0 2 -0.35298
ERCC2~FGFR1 LibraryCombinations LibraryCombinations 4 0.381 1.0 2 -0.78242 0.20938 0.680431 2 -0.74992 0.88344 1.0 1 -0.30879
ERCC2~FGFR2 LibraryCombinations LibraryCombinations 4 0.41406 1.0 2 -0.6651 0.076183 0.384219 2 -0.72872 0.23444 0.744972 3 -0.67294
ERCC2~GALR1 LibrarySingletons LibrarySingletons 4 0.25182 0.779768 3 -0.84619 0.0192 0.193292 3 -1.1536 0.15691 0.567384 3 -1.0022
ERCC2~GLS LibraryCombinations LibraryCombinations 4 0.078081 0.385311 4 -0.92113 0.083879 0.404465 4 -0.99935 0.090828 0.426425 3 -0.91374
ERCC2~KMT2D LibraryCombinations LibraryCombinations 4 0.1809 0.613205 3 -0.83008 0.086136 0.410982 4 -0.93474 0.060283 0.339402 4 -1.0309
ERCC2~MCL1 LibraryCombinations LibraryCombinations 4 0.021949 0.198135 3 -0.90092 0.086959 0.41294 3 -0.85618 0.0086604 0.127432 3 -0.94474
ERCC2~MTOR LibraryCombinations LibraryCombinations 4 0.070917 0.367153 4 -1.11 0.18508 0.621505 3 -0.84995 0.37777 1.0 3 -0.77237
ERCC2~MYC LibraryCombinations LibraryCombinations 4 0.0063561 0.104186 4 -1.3483 0.0010674 0.038289 4 -1.3829 0.0077211 0.119857 4 -1.3259
ERCC2~PARP1 LibraryCombinations LibraryCombinations 4 0.58546 1.0 2 -0.31451 0.76317 1.0 2 -0.26393 0.7422 1.0 2 -0.19869
ERCC2~PIK3CA LibraryCombinations LibraryCombinations 4 0.4406 1.0 2 -0.66057 0.44207 1.0 3 -0.81101 0.38886 1.0 2 -0.66526
ERCC2~PIK3CB LibraryCombinations LibraryCombinations 4 0.23659 0.745214 3 -0.99883 0.46723 1.0 2 -0.798 0.39867 1.0 3 -0.85174
ERCC2~PRMT1 LibraryCombinations LibraryCombinations 4 0.03275 0.244243 4 -1.3748 0.007522 0.120296 4 -1.4288 0.0013471 0.044163 4 -1.618
ERCC2~PRMT5 LibraryCombinations LibraryCombinations 4 0.016023 0.167873 4 -1.0967 0.028278 0.234893 4 -0.93134 0.11981 0.492831 4 -1.0202
ERCC2~PTPN11 LibraryCombinations LibraryCombinations 4 0.35069 0.960309 3 -0.76924 0.063234 0.347327 3 -1.1066 0.16153 0.575607 4 -0.77579
ERCC2~RAD21 LibraryCombinations LibraryCombinations 4 0.023297 0.205057 4 -1.4206 0.054646 0.323602 4 -1.2206 0.02827 0.228136 4 -1.3407
ERCC2~RAD51 LibraryCombinations LibraryCombinations 4 0.020051 0.189574 4 -1.3229 0.019413 0.194609 3 -1.2113 0.012288 0.149168 4 -1.2286
ERCC2~RAF1 LibraryCombinations LibraryCombinations 4 0.23597 0.743645 3 -0.807 0.11563 0.477328 3 -0.89434 0.097951 0.445057 3 -0.97537
ERCC2~TAZ LibraryCombinations LibraryCombinations 4 0.12504 0.49761 4 -0.87081 0.21562 0.695395 3 -0.87567 0.14596 0.546078 4 -1.067
ERCC2~WEE1 LibraryCombinations LibraryCombinations 4 0.31672 0.906869 1 -0.50373 0.2896 0.851251 2 -0.62623 0.4635 1.0 3 -0.31794
ERCC2~YAP1 LibraryCombinations LibraryCombinations 4 0.27673 0.833201 2 -0.7973 0.52852 1.0 2 -0.72452 0.55018 1.0 2 -0.60186
ERH~INTERGENIC40 PositiveControls ESSENTIAL-INTERGENIC 2 0.14639 0.541105 2 -1.0854 0.0066357 0.112648 2 -1.6224 0.18093 0.614737 2 -0.88206
ESR1~ADAD1 LibrarySingletons LibrarySingletons 4 0.36754 1.0 0 0.050947 0.22379 1.0 0 0.076438 0.39777 1.0 0 0.14174
ESR1~AKT1 LibraryCombinations LibraryCombinations 4 0.90736 1.0 1 -0.24053 0.91119 1.0 1 -0.053872 0.90891 1.0 1 -0.050178
ESR1~AR LibraryCombinations LibraryCombinations 4 0.88797 1.0 1 -0.027306 0.96039 1.0 0 -0.024452 0.78109 1.0 2 -0.23023
ESR1~ARID1A LibraryCombinations LibraryCombinations 4 0.91026 1.0 1 -0.36429 0.96234 1.0 0 -0.23382 0.70869 1.0 2 -0.4328
ESR1~ARID1B LibraryCombinations LibraryCombinations 4 0.99183 1.0 0 -0.038461 0.97883 1.0 0 -0.037212 0.10761 1.0 1 0.083996
ESR1~ATM LibraryCombinations LibraryCombinations 4 0.30095 1.0 0 0.0069564 0.99538 1.0 0 -0.041574 0.31808 1.0 0 0.13787
ESR1~ATR LibraryCombinations LibraryCombinations 4 0.30235 0.880986 3 -0.88185 0.045931 0.296558 4 -1.0559 0.038619 0.269937 4 -0.9736
ESR1~BARD1 LibraryCombinations LibraryCombinations 4 0.96742 1.0 0 -0.11712 0.96993 1.0 0 -0.063416 0.9564 1.0 0 -0.096456
ESR1~BCL2 LibraryCombinations LibraryCombinations 4 0.18839 1.0 0 0.18937 0.06103 0.880296 1 0.24073 0.096326 1.0 1 0.24998
ESR1~BCL2L1 LibraryCombinations LibraryCombinations 4 0.96659 1.0 0 -0.1844 0.52945 1.0 3 -0.46157 0.90053 1.0 1 -0.33228
ESR1~BRCA1 LibraryCombinations LibraryCombinations 4 0.89691 1.0 1 -0.41203 0.35824 0.970241 3 -0.60193 0.65058 1.0 1 -0.50918
ESR1~BRCA2 LibraryCombinations LibraryCombinations 4 0.52243 1.0 3 -0.65988 0.40177 1.0 3 -0.59559 0.44018 1.0 2 -0.65073
ESR1~BRD4 LibraryCombinations LibraryCombinations 4 0.51065 1.0 2 -0.43052 0.35766 0.969303 3 -0.5842 0.23594 0.748479 3 -0.73298
ESR1~CDK12 LibraryCombinations LibraryCombinations 4 0.14849 0.545573 4 -0.6642 0.080886 0.395848 4 -0.88063 0.052409 0.315375 3 -0.9601
ESR1~CDK4 LibraryCombinations LibraryCombinations 4 0.62579 1.0 2 -0.44717 0.16018 0.569394 4 -0.77216 0.45437 1.0 3 -0.50207
ESR1~CDK6 LibraryCombinations LibraryCombinations 4 0.29611 0.870767 2 -0.75843 0.20637 0.674362 3 -0.98103 0.68294 1.0 2 -0.52324
ESR1~CDK7 LibraryCombinations LibraryCombinations 4 0.0030474 0.067809 4 -1.3271 0.10068 0.444524 4 -1.0103 0.0097999 0.134584 4 -1.4048
ESR1~CHEK1 LibraryCombinations LibraryCombinations 4 0.018258 0.181502 4 -1.275 0.012352 0.15228 4 -1.4 0.073725 0.380036 3 -1.0845
ESR1~CHEK2 LibraryCombinations LibraryCombinations 4 0.3121 1.0 0 0.012576 0.44183 1.0 0 0.00099629 0.94261 1.0 0 -0.14799
ESR1~CYLC2 LibrarySingletons LibrarySingletons 4 0.99147 1.0 0 -0.011979 0.095563 1.0 1 0.086821 0.26737 1.0 0 0.03881
ESR1~DNMT1 LibraryCombinations LibraryCombinations 4 0.31526 0.904035 3 -0.64193 0.45163 1.0 3 -0.56326 0.40858 1.0 3 -0.59583
ESR1~DNMT3B LibraryCombinations LibraryCombinations 4 0.9927 1.0 0 -0.082354 0.42613 1.0 0 0.00051269 0.96414 1.0 0 -0.064594
ESR1~EZH2 LibraryCombinations LibraryCombinations 4 0.20818 1.0 0 0.16346 0.36532 1.0 0 0.071953 0.24919 1.0 0 0.20179
ESR1~FGFR1 LibraryCombinations LibraryCombinations 4 0.18936 1.0 0 0.19819 0.30934 1.0 0 0.058363 0.14276 1.0 1 0.198
ESR1~FGFR2 LibraryCombinations LibraryCombinations 4 0.32961 1.0 0 0.077361 0.1322 1.0 1 0.20626 0.24737 1.0 0 0.10118
ESR1~GALR1 LibrarySingletons LibrarySingletons 4 0.54559 1.0 2 -0.24521 0.62191 1.0 2 -0.31852 0.47696 1.0 2 -0.34097
ESR1~GLS LibraryCombinations LibraryCombinations 4 0.77751 1.0 2 -0.35533 0.78789 1.0 2 -0.27267 0.92664 1.0 1 -0.18711
ESR1~KMT2D LibraryCombinations LibraryCombinations 4 0.73906 1.0 2 -0.44743 0.82632 1.0 1 -0.45605 0.76588 1.0 2 -0.29529
ESR1~MCL1 LibraryCombinations LibraryCombinations 4 0.51456 1.0 2 -0.28503 0.62682 1.0 2 -0.16049 0.39313 1.0 1 -0.20998
ESR1~MTOR LibraryCombinations LibraryCombinations 4 0.064478 0.349591 3 -0.8267 0.032285 0.251916 4 -0.95946 0.061984 0.345084 4 -0.75267
ESR1~MYC LibraryCombinations LibraryCombinations 4 0.0014797 0.04419 4 -1.1467 0.057771 0.332034 4 -1.0053 0.010937 0.142041 4 -1.1445
ESR1~PARP1 LibraryCombinations LibraryCombinations 4 0.00050708 0.059254 2 0.33849 0.00064068 0.063997 3 0.38325 9.8506e-05 0.020618 2 0.42512
ESR1~PIK3CA LibraryCombinations LibraryCombinations 4 0.92585 1.0 1 -0.25457 0.94967 1.0 0 -0.16844 0.91838 1.0 1 -0.07454
ESR1~PIK3CB LibraryCombinations LibraryCombinations 4 0.97361 1.0 0 -0.16045 0.92202 1.0 1 -0.02538 0.90335 1.0 1 -0.32782
ESR1~PRMT1 LibraryCombinations LibraryCombinations 4 0.011503 0.141873 4 -1.5392 0.11424 0.473613 4 -1.0664 0.044923 0.293091 4 -1.4083
ESR1~PRMT5 LibraryCombinations LibraryCombinations 4 0.018542 0.183043 4 -1.0938 0.052507 0.317345 3 -0.88503 0.010754 0.140774 4 -1.2695
ESR1~PTPN11 LibraryCombinations LibraryCombinations 4 0.76141 1.0 2 -0.33255 0.96004 1.0 0 -0.27929 0.88838 1.0 1 -0.37795
ESR1~RAD21 LibraryCombinations LibraryCombinations 4 0.3334 0.936053 3 -0.81361 0.20946 0.680467 3 -1.0972 0.3535 0.964745 3 -0.8332
